app_id,app_name,review_text,rating,thumbs_up,review_date,reply_text,reply_date,source
com.snapchat.android,Snapchat,There is very beautiful filters,5,0,2026-08-05 16:44:30,,,play_store
com.snapchat.android,Snapchat,by_nikhil18 /snap👍,1,0,2026-08-05 16:37:51,,,play_store
com.snapchat.android,Snapchat,I'm already paying $5 to not have ads and now I have ads cause you want me to pay $15 a month for this? I can waste that money elsewhere. Ridiculous. App is lame and absolutely not worth $15. Not even worth the $5 now. 🤡,1,0,2026-08-05 16:34:25,,,play_store
com.snapchat.android,Snapchat,super cool 😎,5,0,2026-08-05 16:30:01,,,play_store
com.snapchat.android,Snapchat,This app vary good,5,0,2026-08-05 16:26:54,,,play_store
com.snapchat.android,Snapchat,m fevorite app,1,0,2026-08-05 16:15:32,,,play_store
com.snapchat.android,Snapchat,besttt,5,0,2026-08-05 16:09:50,,,play_store
com.snapchat.android,Snapchat,"Fun, fast, and responsive. Augmented reality lenses run smoothly, and maintaining streaks with friends is super seamless",5,1,2026-08-05 16:01:53,,,play_store
com.snapchat.android,Snapchat,this is a very good app Snapchat is my favourite app and very funny 🤣😜 app,5,0,2026-08-05 15:52:12,,,play_store
com.snapchat.android,Snapchat,best,5,0,2026-08-05 15:42:52,,,play_store
com.snapchat.android,Snapchat,"Honestly, Snapchat is the go-to for keeping up with streaks, sending random face-filter selfies that disappear forever, and checking out what your friends are up to on the map. It's totally casual, low-pressure, and the easiest way to stay connected without cluttering up your chat history",5,0,2026-08-05 15:41:34,,,play_store
com.snapchat.android,Snapchat,my snap account don't let me to add. friend of I want to add someone it shows something wrong with Ur snap,3,0,2026-08-05 15:27:32,,,play_store
com.snapchat.android,Snapchat,good for photography but worst app for chatting,1,0,2026-08-05 15:27:18,,,play_store
com.snapchat.android,Snapchat,i got baneed but still love the app my device got baned and idk why but ih somone can help please do,5,0,2026-08-05 15:18:41,,,play_store
com.snapchat.android,Snapchat,not next taimdonlode,5,0,2026-08-05 15:14:40,,,play_store
com.snapchat.android,Snapchat,snap chat is not downloading in my phone after uninstall 05 august 26.,1,0,2026-08-05 15:14:28,,,play_store
