app_id,app_name,review_text,rating,thumbs_up,review_date,reply_text,reply_date,source,clean_text,category,prediction_confidence,needs_human_review,sentiment_score,sentiment,dedupe_method,duplicate_group,duplicate_count,priority_score,priority
com.google.android.youtube,Youtube,And ullah,5,0,2026-07-29 22:38:15,,,play_store,and ullah,Complaint,0.46813262,True,0,Neutral,tfidf_fallback,1,1,3.52,Low
com.google.android.youtube,Youtube,"so,many ads",1,0,2026-07-29 22:38:06,,,play_store,"so,many ads",Feature Request,0.61989313,True,0,Neutral,tfidf_fallback,2,1,5.52,Medium
com.google.android.youtube,Youtube,ুিিিি,5,0,2026-07-29 22:36:49,,,play_store,ুিিিি,Complaint,0.46711525,True,0,Neutral,tfidf_fallback,4,1,3.52,Low
com.google.android.youtube,Youtube,tell us more,5,0,2026-07-29 22:35:30,,,play_store,tell us more,Complaint,0.50901014,True,0,Neutral,tfidf_fallback,5,1,3.52,Low
com.google.android.youtube,Youtube,Emmanuel mwale,1,0,2026-07-29 22:34:55,,,play_store,emmanuel mwale,Complaint,0.46711525,True,0,Neutral,tfidf_fallback,7,1,6.52,High
com.google.android.youtube,Youtube,"getting 1 minute ads without any skip option. i watched a 20 min video, and got ads 4 times, each time 30s - 1m... its getting very frustrating",1,0,2026-07-29 22:33:26,,,play_store,"getting 1 minute ads without any skip option. i watched a 20 min video, and got ads 4 times, each time 30s - 1m... its getting very frustrating",Feature Request,0.5567625,True,0,Neutral,tfidf_fallback,8,1,5.52,Medium
com.google.android.youtube,Youtube,Payi,1,0,2026-07-29 22:33:07,,,play_store,payi,Complaint,0.46711525,True,0,Neutral,tfidf_fallback,9,1,6.52,High
com.google.android.youtube,Youtube,Bad,5,0,2026-07-29 22:32:29,,,play_store,bad,Complaint,0.94589376,True,-1,Negative,tfidf_fallback,10,4,4.207,Medium
com.google.android.youtube,Youtube,ashi,5,0,2026-07-29 22:31:52,,,play_store,ashi,Complaint,0.46711525,True,0,Neutral,tfidf_fallback,12,1,3.52,Low
com.google.android.youtube,Youtube,sumit kumar ff,2,0,2026-07-29 22:31:45,,,play_store,sumit kumar ff,Praise,0.5663429,True,0,Neutral,tfidf_fallback,13,1,3.27,Low
com.google.android.youtube,Youtube,Please apdete my you tube,5,0,2026-07-29 22:30:37,,,play_store,please apdete my you tube,Complaint,0.5414919,True,0,Neutral,tfidf_fallback,14,1,3.52,Low
com.google.android.youtube,Youtube,noice,5,0,2026-07-29 22:27:41,,,play_store,noice,Complaint,0.46711525,True,0,Neutral,tfidf_fallback,17,1,3.52,Low
com.google.android.youtube,Youtube,Ak,5,0,2026-07-29 22:26:18,,,play_store,ak,Complaint,0.46711525,True,0,Neutral,tfidf_fallback,18,1,3.52,Low
com.google.android.youtube,Youtube,I like YouTube than others apps,5,0,2026-07-29 22:26:16,,,play_store,i like youtube than others apps,Feature Request,0.8169664,True,0,Neutral,tfidf_fallback,19,1,2.52,Low
com.google.android.youtube,Youtube,more ads for each small video also,1,0,2026-07-29 22:26:01,,,play_store,more ads for each small video also,Feature Request,0.7991518,True,0,Neutral,tfidf_fallback,20,1,5.52,Medium
com.google.android.youtube,Youtube,experience,1,0,2026-07-29 22:25:59,,,play_store,experience,Praise,0.5889492,True,0,Neutral,tfidf_fallback,21,1,4.02,Medium
com.google.android.youtube,Youtube,Afhdhbvm Wdfdb Vxvbh Gfdjgh Jgfyrq Veg Hurt Jay Sadhu Had back kvv Jehu Gfbbn Iuthuo VCR High Iyfnb Yuck Nb Big Sadhu Jgfyrq Nhbnm,5,0,2026-07-29 22:24:46,,,play_store,afhdhbvm wdfdb vxvbh gfdjgh jgfyrq veg hurt jay sadhu had back kvv jehu gfbbn iuthuo vcr high iyfnb yuck nb big sadhu jgfyrq nhbnm,Complaint,0.8291224,True,0,Neutral,tfidf_fallback,22,1,3.52,Low
com.google.android.youtube,Youtube,oklsan,5,0,2026-07-29 22:24:43,,,play_store,oklsan,Complaint,0.46711525,True,0,Neutral,tfidf_fallback,23,1,3.52,Low
com.google.android.youtube,Youtube,Bruh It say no longer available YouTube Hope not Ernest Kays It is my father,1,0,2026-07-29 22:21:58,,,play_store,bruh it say no longer available youtube hope not ernest kays it is my father,Feature Request,0.667268,True,0,Neutral,tfidf_fallback,25,1,5.52,Medium
com.google.android.youtube,Youtube,Muhammad Ajmal Khan,4,0,2026-07-29 22:21:41,,,play_store,muhammad ajmal khan,Complaint,0.46711525,True,0,Neutral,tfidf_fallback,27,1,4.27,Medium
com.google.android.youtube,Youtube,distrp,1,0,2026-07-29 22:21:23,,,play_store,distrp,Complaint,0.46711525,True,0,Neutral,tfidf_fallback,29,1,6.52,High
com.google.android.youtube,Youtube,Not working in my device,1,0,2026-07-29 22:19:56,,,play_store,not working in my device,Praise,0.60358316,True,0,Neutral,tfidf_fallback,30,1,4.02,Medium
com.google.android.youtube,Youtube,Futurama,5,0,2026-07-29 22:19:35,,,play_store,futurama,Complaint,0.46711525,True,0,Neutral,tfidf_fallback,31,1,3.52,Low
com.google.android.youtube,Youtube,"Far too many ads, sometimes another ad comes up after hitting skip.",1,0,2026-07-29 22:19:27,,,play_store,"far too many ads, sometimes another ad comes up after hitting skip.",Complaint,0.688557,True,0,Neutral,tfidf_fallback,32,1,6.52,High
com.google.android.youtube,Youtube,I don't have any of those experience but I would like to to learn,5,0,2026-07-29 22:18:29,,,play_store,i don't have any of those experience but i would like to to learn,Complaint,0.69446087,True,0,Neutral,tfidf_fallback,33,1,3.52,Low
com.google.android.youtube,Youtube,kothaIu shiva,5,0,2026-07-29 22:18:20,,,play_store,kothaiu shiva,Complaint,0.46711525,True,0,Neutral,tfidf_fallback,34,1,3.52,Low
com.google.android.youtube,Youtube,❤❤❤❤❤❤❤❤❤❤❤❤❤❤,5,0,2026-07-29 22:18:07,,,play_store,❤❤❤❤❤❤❤❤❤❤❤❤❤❤,Complaint,0.46711525,True,0,Neutral,tfidf_fallback,35,1,3.52,Low
com.google.android.youtube,Youtube,Tamima Rashid,5,0,2026-07-29 22:17:30,,,play_store,tamima rashid,Complaint,0.46711525,True,0,Neutral,tfidf_fallback,36,1,3.52,Low
com.google.android.youtube,Youtube,ad ad and ad,1,0,2026-07-29 22:17:29,,,play_store,ad ad and ad,Complaint,0.5222854,True,0,Neutral,tfidf_fallback,37,1,6.52,High
com.google.android.youtube,Youtube,"it's good , just add mute button to the player",4,0,2026-07-29 22:17:29,,,play_store,"it's good , just add mute button to the player",Praise,0.9200433,True,1,Positive,tfidf_fallback,38,1,1.77,Low
com.google.android.youtube,Youtube,salmankhan,5,0,2026-07-29 22:17:15,,,play_store,salmankhan,Complaint,0.46711525,True,0,Neutral,tfidf_fallback,39,1,3.52,Low
com.google.android.youtube,Youtube,Rate this app for Phone,5,0,2026-07-29 22:16:26,,,play_store,rate this app for phone,Feature Request,0.54056555,True,0,Neutral,tfidf_fallback,40,1,2.52,Low
com.google.android.youtube,Youtube,open,3,0,2026-07-29 22:15:26,,,play_store,open,Complaint,0.45023444,True,0,Neutral,tfidf_fallback,42,1,5.02,Medium
com.google.android.youtube,Youtube,enjoying watching all my videos.,5,0,2026-07-29 22:15:17,,,play_store,enjoying watching all my videos.,Feature Request,0.7487933,True,0,Neutral,tfidf_fallback,43,1,2.52,Low
com.google.android.youtube,Youtube,"The app have been getting worse and worse. Buggy, messy design, constant recommendations of videos I already seen. and now the app defaults to opening to shorts.. the product team have been making garbage decisions for years now, unfortunately there are no viable alternatives",1,0,2026-07-29 22:14:36,,,play_store,"the app have been getting worse and worse. buggy, messy design, constant recommendations of videos i already seen. and now the app defaults to opening to shorts.. the product team have been making garbage decisions for years now, unfortunately there are no viable alternatives",Complaint,0.94843215,True,0,Neutral,tfidf_fallback,44,1,6.52,High
com.google.android.youtube,Youtube,video viral nahi ja raha hai,1,0,2026-07-29 22:13:33,,,play_store,video viral nahi ja raha hai,Praise,0.50291395,True,0,Neutral,tfidf_fallback,45,1,4.02,Medium
com.google.android.youtube,Youtube,Did You See Any Ads In This App??,5,0,2026-07-29 22:12:45,,,play_store,did you see any ads in this app??,Complaint,0.4321976,True,0,Neutral,tfidf_fallback,47,1,3.52,Low
com.google.android.youtube,Youtube,md rafi,5,0,2026-07-29 22:12:44,,,play_store,md rafi,Complaint,0.46711525,True,0,Neutral,tfidf_fallback,48,1,3.52,Low
com.google.android.youtube,Youtube,youtube,5,0,2026-07-29 22:11:36,,,play_store,youtube,Praise,0.80163425,True,0,Neutral,tfidf_fallback,49,8,2.148,Low
com.google.android.youtube,Youtube,Excelant,5,0,2026-07-29 22:11:34,,,play_store,excelant,Complaint,0.46711525,True,0,Neutral,tfidf_fallback,50,1,3.52,Low
com.google.android.youtube,Youtube,YouTube not open on YouTube And Searching,1,0,2026-07-29 22:10:44,,,play_store,youtube not open on youtube and searching,Feature Request,0.7465895,True,0,Neutral,tfidf_fallback,51,1,5.52,Medium
com.google.android.youtube,Youtube,shakeel Ahmad YouTube king 👑👑👍❤️❤️💞💞,5,0,2026-07-29 22:10:43,,,play_store,shakeel ahmad youtube king 👑👑👍❤️❤️💞💞,Praise,0.80163425,True,0,Neutral,tfidf_fallback,52,1,1.02,Low
com.google.android.youtube,Youtube,Play,5,0,2026-07-29 22:10:28,,,play_store,play,Praise,0.48456988,True,0,Neutral,tfidf_fallback,53,1,1.02,Low
com.google.android.youtube,Youtube,hogutrtty,5,0,2026-07-29 22:09:47,,,play_store,hogutrtty,Complaint,0.46711525,True,0,Neutral,tfidf_fallback,54,1,3.52,Low
com.google.android.youtube,Youtube,full with stupid ads,1,0,2026-07-29 22:09:33,,,play_store,full with stupid ads,Complaint,0.59905845,True,0,Neutral,tfidf_fallback,55,1,6.52,High
com.google.android.youtube,Youtube,"Fix this recent glitch/bug... after my videos are done playing in the background with the screen off, they will automatically start over as soon as I turn my phone back on, it's very annoying",1,2,2026-07-29 22:09:31,,,play_store,"fix this recent glitch/bug... after my videos are done playing in the background with the screen off, they will automatically start over as soon as i turn my phone back on, it's very annoying",Bug,0.90119946,True,-1,Negative,tfidf_fallback,56,1,8.069,High
com.google.android.youtube,Youtube,Khushi,5,0,2026-07-29 22:08:47,,,play_store,khushi,Complaint,0.46711525,True,0,Neutral,tfidf_fallback,57,1,3.52,Low
com.google.android.youtube,Youtube,Doulant,5,0,2026-07-29 22:06:46,,,play_store,doulant,Complaint,0.46711525,True,0,Neutral,tfidf_fallback,58,1,3.52,Low
com.google.android.youtube,Youtube,subscribe me,5,0,2026-07-29 22:05:59,,,play_store,subscribe me,Complaint,0.5501655,True,0,Neutral,tfidf_fallback,60,1,3.52,Low
com.google.android.youtube,Youtube,sugitha,5,0,2026-07-29 22:05:40,,,play_store,sugitha,Complaint,0.46711525,True,0,Neutral,tfidf_fallback,61,1,3.52,Low
com.google.android.youtube,Youtube,wajid Khan 804,5,0,2026-07-29 22:03:52,,,play_store,wajid khan 804,Complaint,0.46711525,True,0,Neutral,tfidf_fallback,62,1,3.52,Low
com.google.android.youtube,Youtube,"I really like this app, we can see everything in it. 🥀💯",5,0,2026-07-29 22:03:41,,,play_store,"i really like this app, we can see everything in it. 🥀💯",Complaint,0.66601104,True,0,Neutral,tfidf_fallback,63,1,3.52,Low
com.google.android.youtube,Youtube,Happy,5,0,2026-07-29 22:03:37,,,play_store,happy,Praise,0.68591714,True,0,Neutral,tfidf_fallback,64,3,1.54,Low
com.google.android.youtube,Youtube,Goood,5,0,2026-07-29 22:03:06,,,play_store,goood,Praise,0.624853,True,0,Neutral,tfidf_fallback,65,1,1.02,Low
